,Unnamed: 0,patch,mean_RA,mean_DEC,photoz,masses
395,395,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-050m030-060m025.fits,55.10971547312322,-27.466676805011282,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-050m030-060m025-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-050m030-060m025_stellar_mass.npy
483,483,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-220p025-230p030.fits,225.03062137744087,29.61657362702557,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-220p025-230p030-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-220p025-230p030_stellar_mass.npy
279,279,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-150p000-160p005.fits,155.0270935382125,2.4909861917541134,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-150p000-160p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-150p000-160p005_stellar_mass.npy
229,229,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-120p010-130p015.fits,124.9061616876625,12.458218364530888,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-120p010-130p015-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-120p010-130p015_stellar_mass.npy
695,695,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-170p070-180p075.fits,174.97442233280472,72.34049984124371,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-170p070-180p075-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-170p070-180p075_stellar_mass.npy
495,495,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-060p065-070p070.fits,67.33374348673577,68.93107692788514,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-060p065-070p070-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-060p065-070p070_stellar_mass.npy
586,586,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-330p000-340p005.fits,332.96978891298716,1.5316160000486698,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-330p000-340p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-330p000-340p005_stellar_mass.npy
397,397,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-320p030-330p035.fits,327.4105870542168,30.330044753757573,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-320p030-330p035-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-320p030-330p035_stellar_mass.npy
645,645,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-230p045-240p050.fits,235.0421247588181,47.46285011620957,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-230p045-240p050-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-230p045-240p050_stellar_mass.npy
547,547,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-030p000-040p005.fits,37.73541704768136,1.2649867500308865,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-030p000-040p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-030p000-040p005_stellar_mass.npy
27,27,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-200p005-210p010.fits,204.9739305675573,7.4746854994301115,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-200p005-210p010-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-200p005-210p010_stellar_mass.npy
235,235,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-070m025-080m020.fits,75.00947629983504,-22.46898363370057,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-070m025-080m020-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-070m025-080m020_stellar_mass.npy
676,676,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-220p065-230p070.fits,225.1626247528149,67.36172352910884,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-220p065-230p070-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-220p065-230p070_stellar_mass.npy
251,251,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-220p000-230p005.fits,225.09654412532169,2.465361620734235,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-220p000-230p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-220p000-230p005_stellar_mass.npy
479,479,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-240p025-250p030.fits,245.24363154071088,29.6174544838606,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-240p025-250p030-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-240p025-250p030_stellar_mass.npy
351,351,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-130p035-140p040.fits,138.3488962476391,35.018378773247406,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-130p035-140p040-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-130p035-140p040_stellar_mass.npy
156,156,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-270p020-280p025.fits,272.2223152339756,22.62121105921141,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-270p020-280p025-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-270p020-280p025_stellar_mass.npy
486,486,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-140p050-150p055.fits,144.94972876498562,52.45386832019353,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-140p050-150p055-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-140p050-150p055_stellar_mass.npy
570,570,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-140p000-150p005.fits,147.89543966677437,1.1243001738196212,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-140p000-150p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-140p000-150p005_stellar_mass.npy
242,242,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-160p005-170p010.fits,164.9697862461293,7.4940787497775565,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-160p005-170p010-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-160p005-170p010_stellar_mass.npy
75,75,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-060m030-070m025.fits,64.9296005891683,-27.48871790469316,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-060m030-070m025-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-060m030-070m025_stellar_mass.npy
480,480,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-160p045-170p050.fits,164.98460524399312,47.46792867236969,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-160p045-170p050-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-160p045-170p050_stellar_mass.npy
313,313,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-210m010-220m005.fits,215.2970311546509,-7.115085551324661,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-210m010-220m005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-210m010-220m005_stellar_mass.npy
399,399,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-010m045-020m040.fits,15.115171978401234,-42.41481914943832,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-010m045-020m040-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-010m045-020m040_stellar_mass.npy
448,448,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-340m005-350p000.fits,349.87498526517754,-1.3482254982573587,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-340m005-350p000-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-340m005-350p000_stellar_mass.npy
157,157,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-060m020-070m015.fits,64.29549250666898,-17.745937749393462,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-060m020-070m015-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-060m020-070m015_stellar_mass.npy
214,214,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-000m050-010m045.fits,4.864809263390977,-47.47621427158456,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-000m050-010m045-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-000m050-010m045_stellar_mass.npy
666,666,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-130p035-140p040.fits,134.9212150321963,37.45678982217928,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-130p035-140p040-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-130p035-140p040_stellar_mass.npy
50,50,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-190p000-200p005.fits,194.96581883186863,2.512423380698769,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-190p000-200p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-190p000-200p005_stellar_mass.npy
239,239,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-160p025-170p030.fits,165.04717141695903,27.492256282594447,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-160p025-170p030-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-160p025-170p030_stellar_mass.npy
524,524,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-350p000-360p005.fits,354.3353453820033,1.1387047540568682,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-350p000-360p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-350p000-360p005_stellar_mass.npy
435,435,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-050m070-060m065.fits,55.30348437907399,-65.33487651985023,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-050m070-060m065-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-050m070-060m065_stellar_mass.npy
478,478,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-230p040-240p045.fits,235.04647457609585,42.45705288829507,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-230p040-240p045-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-230p040-240p045_stellar_mass.npy
657,657,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-170p055-180p060.fits,175.0144606276342,57.452064911760026,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-170p055-180p060-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-170p055-180p060_stellar_mass.npy
172,172,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-030p000-040p005.fits,35.011055237624056,2.4730758186800994,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-030p000-040p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-030p000-040p005_stellar_mass.npy
10,10,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-350m035-360m030.fits,359.57189922422225,-33.45206000300723,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-350m035-360m030-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-350m035-360m030_stellar_mass.npy
68,68,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-020p015-030p020.fits,25.055783553048137,17.498638472861437,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-020p015-030p020-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-020p015-030p020_stellar_mass.npy
490,490,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-210p035-220p040.fits,214.95913979541692,37.51543220787612,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-210p035-220p040-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-210p035-220p040_stellar_mass.npy
716,716,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-320m005-330p000.fits,324.64345489429627,-0.7672114054213337,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-320m005-330p000-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-320m005-330p000_stellar_mass.npy
365,365,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-340m040-350m035.fits,345.4909569750755,-38.93260256284253,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-340m040-350m035-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-340m040-350m035_stellar_mass.npy
390,390,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-070m050-080m045.fits,75.0692211894889,-47.44259864970496,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-070m050-080m045-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-070m050-080m045_stellar_mass.npy
181,181,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-190m015-200m010.fits,199.2012776989665,-10.038413127361943,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-190m015-200m010-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-190m015-200m010_stellar_mass.npy
263,263,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-050m015-060m010.fits,54.8659566667352,-12.611338757342644,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-050m015-060m010-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-050m015-060m010_stellar_mass.npy
422,422,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-060m045-070m040.fits,64.951937437282,-42.37657476293212,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-060m045-070m040-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-060m045-070m040_stellar_mass.npy
294,294,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-020m010-030m005.fits,25.30687518524152,-7.445262967245432,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-020m010-030m005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-020m010-030m005_stellar_mass.npy
670,670,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-150p075-160p080.fits,154.9827253573096,77.35615049470726,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-150p075-160p080-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-150p075-160p080_stellar_mass.npy
210,210,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-320m060-330m055.fits,325.36885301360945,-57.51755121522898,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-320m060-330m055-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-320m060-330m055_stellar_mass.npy
332,332,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-250p025-260p030.fits,255.08348501955143,27.443278502130237,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-250p025-260p030-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-250p025-260p030_stellar_mass.npy
302,302,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-330p030-340p035.fits,336.6199892001552,31.570851552740397,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-330p030-340p035-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-330p030-340p035_stellar_mass.npy
655,655,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-110p065-120p070.fits,114.95503603408001,67.40380396504015,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-110p065-120p070-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-110p065-120p070_stellar_mass.npy
